userId,tagId,tweetId
8376,935,183843
12885,1532,135335
931,544,272466
14520,769,116990
23163,5,5
14183,1142,121163
1622,163,263765
5035,426,222877
14892,1301,112306
12317,1567,142654
18024,906,76481
19658,418,59307
7341,150,13111
5960,771,212438
13777,921,125939
8501,317,12160
9076,2673,177336
6893,382,201345
6653,711,204212
3425,2419,241326
12762,2779,137720
6225,930,208996
3967,239,234533
14382,442,118716
15116,608,109938
1964,2252,259345
16751,42,91188
12716,893,138524
5844,508,213995
12527,2519,140623
5769,249,214651
5162,1586,221035
16065,2040,99621
2741,364,249475
19453,10,61037
12226,571,143665
17920,1481,77650
1620,1137,263784
9095,537,177116
677,1212,275904
1044,1683,271084
7051,2261,199628
12198,1019,144074
9738,306,169993
1263,504,268210
15292,1255,107652
3542,695,16276
14160,169,121677
15223,273,287
14485,913,117341
22715,101,25225
8007,1113,188226
21198,851,41931
3645,2662,238705
15119,1778,109774
16347,537,96214
5093,283,222137
14779,1204,113701
16228,4,97716
3967,2214,234462
18353,10,73402
5536,294,216768
1964,232,259324
18469,346,520
15676,2516,103778
1233,232,268801
11182,441,69168
19003,523,67013
3116,1412,244711
3359,12,242080
13208,1946,131806
13733,1157,126435
53,330,28675
5894,2131,213422
21089,41,43295
9606,1551,171406
21933,1255,32996
10796,1374,159195
9985,104,167310
16196,1472,98015
21053,886,43717
2310,2727,255122
2456,391,253154
18537,1385,71673
10590,2054,161160
21896,31,33485
10441,811,162824
8342,1083,12288
17855,1845,78912
16012,420,100109
4060,1606,233722
13387,2275,129822
10735,1417,159825
9508,8,172436
240,97,280346
16016,260,100069
18069,1137,4234
14359,867,118868
20809,1010,46895
646,1634,276271
7766,190,191059
14178,2381,121458
7168,260,141779
8881,578,11857
22467,771,27922
18454,2272,72331
10232,135,10764
18835,544,68654
9481,98,172975
21764,85,35107
23121,342,19999
5365,531,218542
4513,742,228313
9949,2136,167803
4166,1207,232415
20425,950,51001
5022,508,223139
19239,225,63609
18816,2608,68853
16967,259,88735
1333,559,267137
5834,890,214096
15629,3,104257
5607,2369,216084
277,1832,280086
20603,1014,49027
15016,726,110955
14234,922,120485
21402,18,38868
16119,316,5838
7720,68,191698
14855,957,112689
2920,632,247571
5357,705,218604
11975,29,146322
8698,1495,181168
1243,211,268606
15747,31,6143
8755,2205,180569
20183,451,53283
2746,950,249419
6128,1274,210542
13034,1955,133626
1661,14,263242
22988,2188,21701
14327,382,119272
16884,913,89381
15908,1596,6002
16967,261,88779
11629,18,9607
434,19,278604
20456,382,50770
14119,448,122383
1353,249,18127
17927,911,4357
11847,1045,147451
7934,975,189312
19322,1740,62204
2899,573,247862
23146,1465,19513
1150,15,269619
10097,17,166301
19112,1632,65707
16064,209,5882
1501,1740,264831
12820,59,136097
7984,1277,188478
10016,42,167099
21590,152,36660
14407,10,118435
22268,710,29942
9559,43,171893
9066,1585,177434
13461,9,129307
17064,737,87528
21938,2175,32830
19919,276,56638
5953,1293,212484
21208,849,41733
21558,743,37251
14528,109,116906
21148,367,42670
14436,267,117900
19351,42,61797
18877,348,68256
6277,2845,208128
2074,1813,257540
2151,768,256649
18103,97,4193
11890,342,146981
5551,2034,14550
17181,1415,86116
1005,647,18468
4673,195,226376
15271,106,108044
11504,726,150745
5716,769,215164
21076,882,43489
20907,505,46184
8868,2177,179144
13682,1904,127077
9957,41,167638
12490,2008,140933
18335,486,73601
18102,379,75634
11991,451,146202
13333,780,130555
7607,41,193082
5168,2677,220976
6057,1431,211543
6944,298,200759
7051,2259,199440
5945,474,212620
21794,2646,34720
11683,1947,149019
9095,840,177086
4228,405,231299
8198,1892,186237
16161,331,98464
4313,392,230464
14836,174,112975
16776,1210,90732
21801,205,34487
6215,676,209118
20282,2126,52275
14218,180,120732
873,2484,273323
16282,59,97110
8152,276,186585
6653,476,204231
21792,657,34794
1076,2776,270586
22985,65,21748
6713,1342,203549
4135,737,232814
6806,1491,202514
9579,1916,171768
8298,433,12323
5769,1660,214676
9919,471,168119
15340,59,107189
22699,1996,25294
10167,1591,165791
17725,2658,80112
3069,363,16652
21249,233,41179
1035,1420,271303
8648,2189,12044
11193,342,154936
4343,169,230012
16402,1639,94903
5290,261,219189
18549,1566,71447
17836,417,79063
18947,753,67550
15119,1778,109759
10104,225,166251
488,2498,278217
3344,366,16435
19100,360,65986
23081,684,20746
3586,1855,239438
12666,135,139049
14960,2138,111648
1078,253,18403
3215,148,243532
4645,1636,226605
1710,2236,262689
20051,2401,55170
10245,1070,164822
20801,2626,47029
3133,1431,244563
20051,873,55244
3016,32,246590
20998,1578,45134
20456,841,50782
9786,607,169299
19623,1179,59708
3528,726,240083
22005,302,959
8888,508,178911
19929,1142,56564
3192,783,243858
14178,2381,121425
17629,180,81353
22876,297,23531
5891,1332,213501
12198,1383,144128
20051,1123,55190
19375,1932,61462
4558,1863,227991
14620,804,115987
12962,1689,134348
9282,566,174703
6772,560,13575
1318,75,267519
18682,19,70137
9075,726,177372
18299,1258,73889
9088,233,177247
1204,737,268950
15088,343,287
19170,57,64902
1400,1554,266231
12866,2392,135548
6828,873,202150
15238,2126,108554
5191,829,220749
19317,1262,62324
873,2484,273295
5424,1698,217647
11582,683,150125
21836,1120,34009
4367,41,229725
12791,27,136512
21938,609,32864
14510,1191,117190
19117,997,65640
16651,278,5391
820,758,273966
20969,2478,45425
787,2491,274332
6082,55,211184
5160,660,14870
4133,1317,232873
10901,1340,158115
18729,1,69758
17855,235,78885
587,2872,276813
2259,582,17337
23112,52,62
17877,935,78402
1333,559,267101
8380,471,183816
18184,1323,74728
15280,2794,107960
2335,566,254775
3850,349,236084
6983,19,200238
21199,13,41903
118,2484,273285
5301,120,219052
5501,737,217054
5090,1620,222217
7375,31,196100
9275,2254,175139
2222,579,255834
2468,2247,252939
4080,1538,233500
14126,1262,122041
11981,1961,146289
1332,2468,267351
18594,405,70942
5173,29,220827
2531,672,252071
13194,855,131979
818,53,10244
5894,2587,213356
15640,555,104167
7572,210,193771
22119,795,31302
7430,600,195349
3192,20,243802
15018,1,110925
16683,42,92036
12790,493,136589
6980,2842,200319
850,1551,273617
13915,426,7683
5509,512,217026
15656,1721,104029
13798,1074,125701
4634,33,226814
16477,558,94185
9687,505,170551
2684,41,250058
6278,159,208008
14532,451,116780
1043,180,271199
3045,163,245891
6507,960,205677
10659,2247,160603
4634,435,226795
16779,350,5276
14704,678,114422
2516,737,17115
16986,2782,88420
16834,1595,89949
14622,803,7056
16760,927,90979
9309,504,174385
8694,98,181218
12032,1018,145717
20739,159,2032
15282,906,107911
18807,350,3627
21743,59,35222
14126,55,122162
21044,61,43958
17424,639,4780
10859,148,158523
21391,190,38978
17393,355,84133
925,544,272531
2914,239,247648
11232,1259,154350
699,433,275668
19592,351,353
21544,750,1344
603,1589,276620
9734,2171,170073
5643,1071,14471
15046,2685,110556
2652,1353,250501
19964,373,56077
17269,93,85272
3546,579,239813
4593,1033,227248
11140,67,155531
6164,2830,209964
20858,224,46502
1774,847,261922
8164,553,12437
642,285,276305
13976,1474,124008
19521,711,3016
18610,1116,70778
10917,1403,157757
18341,1411,3992
21132,152,42865
15954,102,100683
1977,546,259170
22721,1610,25186
9213,256,175716
13777,484,125933
1968,1945,259299
12139,92,144624
13559,550,128334
13628,1036,127649
9143,705,176694
3494,753,240313
2594,1098,251237
8152,166,186576
16334,941,5645
13595,420,128037
14408,1840,7240
14083,197,122760
12298,1314,142878
7425,1477,195420
955,2402,272248
5891,1208,213571
12070,467,145395
13696,536,126948
19301,431,62671
16982,2159,88517
16107,482,99284
8211,1372,186004
2150,233,256666
14085,1206,122739
10861,43,158451
16347,399,96236
5082,450,222340
21750,101,35206
15768,730,102553
19894,1505,56899
14468,731,117597
21741,1336,35282
3874,27,235477
6683,715,203793
3461,2394,240815
22696,670,25346
19375,757,61450
2914,1720,247698
83,2704,281944
22633,975,26155
13513,1466,8004
21208,849,41705
2099,2372,17477
17855,19,78720
7039,662,199735
2125,352,256830
9778,1640,169416
4590,360,227531
19036,352,66776
866,1496,273477
3016,1818,246459
19562,10,60164
3435,261,241140
7984,597,188641
9095,537,177084
3544,42,239914
8330,1167,184995
11467,2061,151115
8351,119,184597
21789,2496,34882
10282,450,164485
6708,560,203575
83,2684,281900
15077,360,110374
22919,1416,22668
4228,1191,231400
8624,342,181957
14539,474,116758
9275,1040,11566
11897,927,146926
200,2703,280695
17909,443,77828
1097,1352,270256
13877,1244,124884
14606,228,7068
7281,2250,196873
10303,1216,164376
12679,2394,138910
21041,2713,43988
11800,42,147912
2746,950,249397
524,1518,277245
3026,2081,16694
2576,273,251452
3570,661,239515
18903,1690,67977
20515,1317,50227
11310,2823,153137
1080,757,270440
13702,464,7855
16868,273,33853
5099,297,222076
7604,2753,193147
7398,10,195776
2928,230,247409
14359,1554,118857
7768,2609,190996
20202,31,53024
21798,653,1115
11906,1039,146807
4746,431,225638
18860,442,68389
17982,101,76898
15116,509,109975
14914,1602,112013
23094,185,20577
15238,624,108558
17668,351,80733
3739,83,237852
4029,1541,233932
19033,102,66797
20610,2585,48701
15954,409,5968
1203,91,268994
6893,555,201329
12276,2033,143165
3739,1055,237855
22946,1161,287
20705,1262,47924
3135,1719,244541
1150,2399,269633
15906,490,6005
17794,2774,79533
14503,1113,117275
16062,1676,5883
20625,1010,2133
17821,2040,79146
21182,32,42134
4628,1118,15324
7068,1456,199227
7611,1702,193049
118,438,273312
168,2576,280954
8979,504,178084
8443,10,183460
13408,169,129636
10122,672,166138
10395,2174,163259
22172,8,30891
11790,1155,147995
18720,331,69876
15804,739,102202
22440,2169,28346
12876,589,135455
9743,1530,169786
22360,10,29033
14665,215,114921
16648,2550,92636
10902,654,10212
18450,10,72421
13928,124,861
15401,345,106730
13991,342,123860
6607,1640,204765
19606,691,59781
6559,1207,205109
254,1039,19100
7152,1,198333
10020,490,10936
19375,919,61424
4720,352,225925
2390,532,253881
6454,670,13823
12860,163,135663
9244,2455,175411
12599,582,139836
890,2483,272911
17105,886,5009
10777,541,287
21073,101,31283
16753,1576,91107
2204,1532,256014
10507,169,162157
3016,2072,246539
20549,98,49916
8389,1567,183756
1883,504,260501
8863,1629,179291
434,59,92103
1364,467,18119
8450,2834,183382
20387,541,51423
23121,10,20003
1476,587,265061
14234,632,120501
4633,396,226859
1144,1013,269676
9280,2075,174809
10088,1359,166407
12745,660,138069
897,438,272779
5424,927,217563
6098,888,210855
14639,1739,7046
21933,1576,33004
17730,101,22144
5346,144,218685
12187,485,144240
14644,1045,115505
19371,823,61561
11601,2054,149779
18250,1428,74242
9275,2254,174983
22199,1621,30675
11193,1037,154862
18103,480,4195
6890,435,201434
18450,10,72437
11008,65,156774
5035,1116,222848
22825,667,23910
17718,420,80338
20611,472,48636
18289,2183,73953
20550,1028,2191
22115,547,31385
17550,1,4666
22334,1426,29330
6225,710,208955
1892,92,260412
12786,2613,136969
1678,189,263040
5750,434,1484
1973,1117,17594
17287,1180,85026
20859,437,46493
16477,1412,94179
14078,239,122848
7539,2313,194213
18559,2700,71336
1501,63,264839
21014,901,44952
5111,1528,221829
21164,2696,42539
20183,1123,53314
3424,943,241414
5768,360,214709
1528,2134,17985
5258,409,14794
7939,464,12613
15331,1162,6493
8854,761,179423
16247,2787,97499
16834,1594,89912
10404,2512,163223
16376,2101,95313
12340,88,142462
11041,977,156447
20422,537,51039
2629,2425,250689
19898,98,56826
12690,2646,138765
3930,1472,234830
15622,819,104566
22506,277,27520
10910,197,158031
2076,742,17495
16581,12,93212
20997,22,45191
21315,665,40242
4714,534,226004
14787,260,113500
17068,1708,87461
20353,287,51632
16810,1135,90323
21918,30,33305
18993,1317,67146
13007,632,133929
17397,31,10037
7934,180,189287
5228,549,219992
6669,279,203927
7432,1139,195146
3440,1767,241104
5945,2814,212753
21016,1855,44773
19249,786,63524
2502,152,252406
9957,425,167697
17685,635,80626
925,2481,272513
4429,364,15488
9525,962,172324
22897,141,247
263,10,280167
17420,690,83731
20482,264,50432
12537,30,140488
12392,516,142053
22444,1361,28283
20757,39,2016
14855,1444,112712
17451,579,83261
787,2489,274400
5790,1802,214440
83,706,281909
20611,472,48632
14957,1649,111738
22467,438,27921
11696,1605,148909
20106,2654,54416
3329,930,242429
9497,59,172790
18379,7,73234
1386,2832,266384
2215,1587,17376
2599,1417,17046
86,41,281862
17451,502,83218
3754,757,237571
17182,117,85985
15768,1442,102634
12080,1457,145342
14704,8,114416
10685,1222,160415
8569,508,182648
1392,864,266324
2753,961,249195
23105,93,20194
2522,343,287
4306,2361,230674
529,1236,96658
11041,1175,156456
12310,404,142789
2073,1075,257600
16164,59,98423
18610,1339,70743
2327,1064,254882
11445,2063,151656
19930,507,56518
6734,1349,82398
18536,118,3849
3034,235,246121
20265,490,2412
8757,1561,180390
16687,112,91799
6702,139,203641
10796,1374,159225
1164,2558,269376
10766,1332,159523
16771,699,90872
2613,277,250967
12747,428,138061
21199,13,41887
20023,1132,26847
22279,27,752
1081,1832,270425
12345,487,142441
17855,614,78746
17648,624,81120
2728,267,249594
21833,152,34102
8190,710,186369
20249,1789,52644
9620,67,171141
477,1926,163873
7190,1855,197973
17063,452,87581
9062,360,177503
1600,1059,264216
277,1262,280087
18081,889,75849
11041,2824,156449
22564,366,27033
21593,535,36557
6627,1185,204601
397,128,279023
20346,2289,51738
2124,42,256858
12371,130,142317
2687,584,249989
4613,682,227055
14279,533,119859
7562,1,193967
4299,2362,230757
787,2487,274538
18153,211,75145
13758,411,7807
20567,630,49374
22084,1706,31683
8226,1987,185697
19677,508,59101
18443,710,72584
23160,2409,19385
4367,1827,229707
19224,1261,63905
14809,1082,6906
19771,441,57820
6660,582,204100
19976,1685,55976
2310,245,255161
19277,1251,63129
10570,1118,161421
1040,348,271231
17407,881,83872
1263,504,268229
20148,39,53735
20455,366,50809
15510,793,105262
1035,573,271435
21253,1818,41100
5894,177,213430
16348,172,96089
9760,2616,169718
18285,212,73980
16139,10,98788
7780,1319,190838
3731,2581,237959
9483,366,172956
7715,181,12802
19560,1155,2987
5340,211,218748
7389,384,196038
17620,443,81490
1130,12,18353
3494,108,240316
16399,1229,94982
5925,442,212993
22812,225,24268
3142,508,16595
3445,744,241039
7766,98,191101
8861,1045,179353
2906,213,247748
21147,1045,42688
5261,652,2341
787,2491,274437
5097,1578,14927
11038,10,156554
19007,656,3460
1573,344,264423
12423,2004,141747
19072,4,66199
22136,672,31225
21302,289,40345
10284,67,164443
6660,582,13658
7120,1384,13294
22809,225,309
15119,1831,109807
11587,1348,150020
6892,283,201409
3595,277,239164
1597,65,264250
21116,148,43051
20720,985,47782
5107,912,221996
23144,80,19574
22119,43,31304
16347,33,96148
19540,1069,60307
9518,123,172377
20073,54,54927
16081,143,99460
5028,1255,222987
15316,519,107472
7421,2248,195538
4889,927,224519
7515,1193,194375
4007,12,234074
16206,710,97841
18153,273,75189
10008,1039,167163
11833,31,147618
19401,28,61288
1880,233,260537
1237,51,268776
20073,22,54848
7623,457,192911
15695,1714,103665
5905,211,213183
10914,19,157921
9962,190,167450
1243,31,268593
7869,183,12669
10176,2125,165690
15904,331,101308
4443,2804,228833
19305,130,62589
22818,38,24091
21523,41,37663
20677,2611,48145
2615,342,250925
6890,1919,201437
21202,1518,41802
21824,1805,34168
8993,354,177948
1681,41,263031
17855,614,78823
12187,2221,144251
17129,2117,86622
1994,541,258797
7220,1120,197624
8798,490,179981
22633,80,25949
13089,1125,8342
515,450,277531
6748,347,203229
2121,1579,256884
19485,24,60739
17766,962,79791
16959,710,88884
21720,226,35519
21273,835,40758
8084,283,187376
20125,135,54049
5053,34,222645
9604,344,171483
11817,180,147787
21545,1290,37387
14260,96,120057
4610,737,15338
14644,10,115715
13254,67,131278
11747,342,148337
21640,387,36061
13194,1903,132011
21198,582,41946
14147,1863,7476
13394,490,129711
19052,582,66565
3444,399,241063
17181,1415,86039
20720,986,47799
7233,1293,197397
7505,1964,194542
5945,2814,212762
12295,1475,142944
19660,112,59259
20127,829,54014
14644,553,115359
4584,1079,227679
13682,1904,127059
15483,2728,105924
20117,263,54325
2498,720,252466
16136,190,98831
2220,505,255843
852,1521,273614
6313,265,207687
16347,446,96225
21175,1475,42306
22320,1369,29401
5839,1190,214044
5945,600,212591
9704,109,170319
7588,505,193609
12940,67,134425
8045,2223,187886
14099,63,122624
19052,116,66545
6673,457,203918
1419,2264,18078
17026,447,88028
12230,59,143522
12490,2008,140971
13416,260,129574
14222,1139,120592
6925,233,201003
19040,1286,66761
22156,1799,31006
12059,1098,9261
9169,487,176145
10016,42,167102
22199,2603,30487
7142,455,13279
13644,2443,127462
15419,1320,106550
17982,266,76926
8342,2211,184706
14584,1220,116373
15628,72,104427
19317,1262,62312
21142,261,42757
1753,2130,262165
14126,1866,122053
14178,2805,121345
18107,1288,75603
4832,786,224980
1318,1059,18170
10103,1879,166264
9269,488,175253
20603,1014,48742
3547,394,239786
16297,1935,96882
20997,1569,45218
21342,182,39979
9282,566,174713
18161,851,75026
7649,1329,192748
10891,443,158311
13869,1760,124965
10993,873,157089
13208,593,131737
10408,1469,163167
18141,1447,4161
16429,1640,94683
3946,367,234760
17563,1785,82002
2225,2015,255812
3016,2409,246508
3360,37,242013
6365,299,207225
2125,61,256840
18457,550,72265
2779,355,248987
11907,2606,146794
11582,406,150119
17192,221,85919
6789,446,202906
9446,1045,173348
15149,266,109550
21981,39,32381
5026,249,223041
2368,1,254159
20611,2737,48665
1451,2461,265554
6821,344,202351
3527,293,287
20041,10,55448
20839,211,46677
7946,59,189004
18785,915,3647
6523,1048,205460
693,13,275711
2747,710,249385
8338,918,184893
13538,344,128486
20464,1664,50634
20567,611,49877
3954,973,234696
8483,451,287
15909,1585,101191
20203,731,53014
10083,1476,166462
8942,12,178399
5894,2538,213299
186,1518,19158
488,589,278187
14555,873,116643
11971,1192,146335
498,1068,277756
16729,1963,91376
18547,1204,71513
3506,332,240243
5846,428,213975
13719,1899,126622
226,2568,280483
12686,1987,8703
38,250,169667
3432,523,241161
7810,474,190503
11632,964,149485
21132,2029,42876
1770,2013,261983
1106,1328,270171
17030,1574,87974
19252,17,63456
9403,174,173667
14781,540,113664
7739,2132,287
2747,131,249369
15628,2791,104423
488,7,277992
778,27,168336
12080,18,145365
3295,590,242681
18056,420,76082
4924,263,224042
20796,969,47061
13805,820,125461
16961,533,5136
20051,1123,55351
2297,2750,255290
9741,98,169921
1076,263,270659
21292,1009,40446
17217,2081,85562
8102,211,187104
3995,2154,234220
6733,2271,203304
10427,10,162990
2996,2862,246850
9805,283,169157
19040,1309,3435
11293,2073,153470
12580,1314,140106
2272,624,17326
1493,1611,264904
3771,464,237286
3466,694,240693
11370,1275,152218
7478,833,194748
8822,2015,179723
5301,2080,219032
10070,159,166622
6157,737,38445
2402,264,17216
18682,19,3729
3810,1591,236640
15376,441,107014
6164,2293,209918
859,302,273600
5301,1546,219078
16396,826,94989
10850,2698,158736
2115,245,256954
11622,2567,149535
6608,1210,204754
18250,1428,74216
1053,549,270980
14281,197,119810
6037,2300,211811
17375,1119,84282
17855,1492,78737
20259,2515,52436
21850,150,33771
17578,590,81908
20571,1242,49304
9679,2120,170686
104,2357,281590
3009,2084,246643
21938,447,32832
13511,1460,128850
16121,102,98953
2050,273,257889
21515,1940,37761
6941,1596,200814
1132,691,269861
11207,1040,154582
21832,640,34134
8983,233,178044
7251,769,197171
12457,1349,141461
19277,804,63096
19300,639,62735
8903,42,178807
1873,64,260684
14200,1858,121038
4917,1094,224194
1431,1854,265900
18053,2691,76187
7653,98,192593
13127,172,110209
15022,351,796
14594,2158,116309
2674,2864,250157
22574,1379,26970
9161,2168,176206
9766,1337,169625
22437,1293,28477
16376,1014,95707
9122,441,176805
22625,1250,26310
16907,254,89266
16658,478,92514
12204,1732,143977
18183,287,74761
8742,2547,180665
6390,437,206793
15036,22,110675
9118,1084,176853
21215,2652,41589
9213,217,175737
20042,1152,55430
14160,59,121698
7723,1651,27145
4075,2359,233594
5952,1906,212520
10328,344,164176
9161,474,176303
21016,975,44785
7705,2552,191894
9605,614,11299
21109,627,43111
14119,1675,122402
18572,851,71122
8102,211,187113
13452,123,860
4338,711,230118
18402,2651,73059
20567,611,49813
20355,1317,51558
4325,249,230272
2420,676,253696
5122,22,221612
22206,416,811
11684,409,9558
20603,600,49063
21130,571,42950
16788,1600,90638
6851,1437,201868
16857,1296,89676
1639,2723,263548
16073,1366,99556
14649,1664,115258
14176,106,7451
14764,815,113890
11202,472,154699
17855,2777,78747
9741,710,169875
17982,98,76940
2999,196,246744
10368,580,163792
865,2870,273521
16427,1635,94707
2786,451,16890
19033,360,66800
9387,364,173769
8626,322,181939
17510,187,82632
21286,724,40512
20789,1468,47382
2339,2030,254649
10055,73,166706
1334,1244,267030
12631,400,8750
14846,1802,112855
13091,1066,132940
11358,799,152398
16735,2047,91307
10472,1017,10557
8376,722,184065
22878,74,23521
22512,26,27378
4091,1323,233308
17031,407,860
5183,1081,220776
7430,398,195293
19860,2198,57250
7592,12,193422
12207,1178,143926
19878,1153,57135
9679,2120,170692
18024,54,76458
2121,2439,256877
21597,423,1293
16504,2086,93974
7593,57,193415
19357,996,61705
8201,597,186197
16107,504,99281
13830,689,125245
22766,18,345
17656,488,80782
14484,1172,117365
15768,731,102531
10760,418,159556
12490,2007,141002
17043,940,1890
3469,363,240667
10998,611,156870
21542,331,37508
7788,355,190726
10261,342,164664
21303,427,1537
12206,151,9141
10751,333,159637
9689,728,170526
14225,767,120535
10916,245,157772
952,2072,272303
6844,193,201903
7645,30,192772
384,1576,279154
14303,459,119573
1035,420,271438
14071,1271,122995
3244,2841,243206
12817,263,136173
10452,2699,162630
936,692,272393
8401,337,183697
9958,2754,167489
16771,1317,90889
7946,59,189015
5285,1147,219306
11200,2079,9958
18556,67,71365
18715,469,69943
16019,283,100001
17812,710,79330
8191,152,186304
12756,478,138004
5573,1853,216454
21933,1943,33052
10370,663,10649
3631,174,238920
18341,258,73474
20629,1,48499
6277,2290,208141
17812,157,79266
12993,379,134121
3199,234,243741
20603,1014,48811
3796,1586,236811
4579,807,227763
1723,345,17807
11038,10,10098
5475,2051,217219
7676,1480,192125
11795,861,147967
7222,973,197560
15662,996,103879
7430,1014,195350
22912,177,237
3770,1943,237394
20567,630,49847
20523,48,2211
3834,1496,236367
14218,23,120771
6225,1231,209024
5847,195,213945
22486,74,27675
2115,2327,256960
4551,747,228051
23068,90,20890
11453,1080,151526
17730,101,46944
10160,233,165857
18654,617,70326
18902,1,46395
18926,1042,67773
9930,852,168041
17095,1567,87142
9685,59,170650
6343,88,207393
20611,472,48627
10656,606,160620
7946,30,188991
20464,1480,50629
16033,379,99885
19056,599,66524
13481,1026,8022
14655,640,115060
6980,1873,200367
9275,2832,174912
5173,823,220845
1243,276,268654
5422,1113,217794
11390,25,152075
6261,1886,208447
2559,219,251551
18901,705,68049
2474,1936,17154
20811,29,46861
2162,360,17426
22879,191,23464
852,150,18608
7352,67,196330
12931,276,134512
5346,1910,218656
1683,59,262975
6448,995,206306
21637,233,36132
16167,1865,98342
4029,543,233935
21473,776,38202
17497,484,82758
22809,286,24349
15022,351,110848
17974,1478,77134
15853,471,101742
12820,737,136088
3770,394,237387
15510,914,105316
121,330,281301
15248,2151,108277
7676,1377,192124
8271,2455,185369
5444,677,217358
8342,2211,184718
22963,2301,22034
8969,767,178182
20548,914,49969
7449,1918,194964
2049,1091,257984
3078,841,245293
3424,2860,241510
623,544,276457
8423,430,183516
21163,42,42570
11275,2763,153797
16701,763,91542
16776,2115,90741
17133,357,86609
16694,74,91626
3715,67,238116
9546,1781,172024
12332,267,142496
18807,367,68965
16305,1207,96815
20353,287,51630
21571,831,36811
16595,41,93119
7946,59,189041
11177,1187,155148
10269,508,164565
23068,90,20863
3739,197,237716
7026,240,13366
17817,302,4453
17497,58,82788
13799,473,125520
22912,2138,23083
5769,658,214698
20590,106,49190
16792,148,90464
5847,152,213948
12440,441,141571
3096,1510,245035
1823,1330,261307
20941,7,45694
3342,579,242194
14255,1003,120212
7630,789,12868
3618,2338,239038
16972,1583,88668
12680,283,138889
1808,333,17733
14609,1571,116090
21918,1389,33330
4229,132,231164
16309,508,96770
1676,420,263094
2672,960,250324
1949,2449,259612
13016,339,133818
524,796,277244
5990,18,212180
8212,233,185937
7345,898,196379
9449,17,173289
5894,163,213329
4583,836,227740
16347,2493,96147
16405,2442,94872
18844,638,68552
11527,673,150574
18306,429,73827
23102,1326,20247
10914,19,157818
897,438,272837
5906,2642,213158
3933,2643,234823
5894,2538,213445
23144,597,19578
11995,472,146088
22199,521,30710
9453,1262,11421
3027,2802,246314
10790,333,159262
13310,31,8155
12226,571,143713
737,13,275167
13218,1944,131625
19569,1059,60109
21355,809,39721
11581,549,150216
19486,382,60727
8491,745,183036
14126,761,7490
6157,2812,210195
14993,1030,111143
11789,2648,148019
9034,672,177738
8611,535,182209
815,447,273990
21834,392,34074
14378,2210,118766
21743,59,35253
3404,434,655
22817,1187,24120
9535,744,172169
22358,745,29080
20134,1587,53906
14850,2514,112825
6136,571,210455
23131,13,19908
18807,152,68985
13712,513,126768
2049,2111,257940
4824,1387,15151
3879,446,235433
19264,335,63321
18153,42,75213
6682,1603,203825
2177,959,256285
16619,710,5417
15888,490,101459
19917,791,56668
21286,420,40511
21859,420,33711
9259,823,287
16967,1176,88747
15160,661,109390
12874,420,135481
8583,665,182537
231,700,280388
17364,1542,4822
13535,1915,128534
18139,287,75320
19105,537,65765
2606,1235,251027
14832,2391,112985
20649,314,2113
6627,1826,204600
14984,178,111287
17956,517,77362
14279,775,119886
22293,480,740
1528,605,264698
3198,67,243762
5923,977,14243
18959,106,3502
13208,592,131859
20810,2123,46877
11744,407,9512
22164,1187,30937
16151,921,98630
10701,182,160314
10998,1854,157012
16458,865,94368
1964,2252,259358
11338,101,9847
1864,1756,260767
1335,2563,18149
11333,504,152941
12791,482,136527
966,1044,272134
20189,59,53132
19300,2224,62697
6224,1798,209057
15498,91,105623
1191,1052,269112
11586,753,150045
16559,987,93452
13469,2422,129151
1475,2460,265090
7109,336,198969
8844,2181,179608
9275,2254,175029
16589,2577,93180
3045,55,245783
15510,935,105298
19320,560,62289
20603,600,49081
18336,1658,73552
10756,10,159588
21258,21,40953
1140,628,269760
787,2490,274631
16364,1218,5620
3212,276,243624
22894,448,23160
9275,1040,175157
21044,1074,43918
1664,1734,263222
7763,10,191142
22936,165,217
511,172,277584
19143,1286,65177
6854,1817,201814
20100,110,54491
14781,540,113644
19192,1987,64476
11325,1072,153038
8110,652,1779
14975,1433,111410
13777,30,125951
19692,2091,58923
19202,1518,64153
17650,2251,80849
12786,1977,137061
12224,250,9129
13484,150,5685
10316,1274,164277
13845,51,7730
10203,17,165350
3388,676,241888
1321,304,267481
10958,232,157553
10175,670,165712
20916,1287,45981
8809,1953,179910
7731,742,191627
16640,481,92692
17535,152,82362
22374,293,28909
5839,819,214031
22533,1479,27205
7409,4,195682
5611,277,216014
6264,17,208331
19272,10,63272
12983,299,134206
16644,4,5398
6054,265,211570
21332,2178,40066
21705,1197,35575
22462,342,28000
3325,968,16450
10358,116,163944
21201,2418,41840
21608,719,36369
6682,267,203862
6842,436,201912
6213,638,209181
11639,1089,149353
7510,1116,194407
18095,394,75709
9791,955,169255
12739,8,8661
7511,555,194399
10368,1145,163827
496,2199,277794
6164,2830,209908
3360,447,242008
2245,420,255660
7398,1657,195800
22486,61,27646
13559,172,128329
19193,1268,64309
20758,981,2015
7870,569,189911
20567,630,49446
6087,253,210940
14305,1194,119507
9573,1615,171798
22144,2615,31117
5301,1546,219002
17741,327,79924
20546,287,49998
12231,1,143457
1589,360,264313
18309,558,73804
3676,260,238496
6937,739,200866
16348,283,96095
12790,1387,136609
9836,159,11107
2674,954,250240
21801,650,34460
16773,731,90822
2753,1528,249275
